matchId,teamId,opponentTeamId,windowStart,windowEnd,minute,pressure,scoreDiff,round_x,numPasses,numPassers,numReceivers,numEdges,matchDate,stadiumName,homeTeamId,awayTeamId,round_y
10502,366,51,4500,5400,82.5,HIGH,0,group,42,11,12,32,,,366,51,knockout
10502,51,366,5400,6300,97.5,HIGH,0,group,32,11,12,29,,,366,51,knockout
10502,366,51,5400,6300,97.5,HIGH,0,group,5,5,3,5,,,366,51,knockout
10503,386,364,0,900,7.5,LOW,1,group,38,11,11,29,,,364,386,knockout
10503,364,386,0,900,7.5,LOW,0,group,158,11,11,54,,,364,386,knockout
10503,364,386,900,1800,22.5,LOW,0,group,89,11,11,46,,,364,386,knockout
10503,386,364,900,1800,22.5,LOW,0,group,115,11,11,51,,,364,386,knockout
10503,364,386,1800,2700,37.5,MEDIUM,0,group,99,11,11,49,,,364,386,knockout
10503,386,364,1800,2700,37.5,MEDIUM,0,group,42,9,11,29,,,364,386,knockout
10503,386,364,2700,3600,52.5,MEDIUM,0,group,67,9,11,39,,,364,386,knockout
10503,364,386,2700,3600,52.5,MEDIUM,-1,group,124,12,12,60,,,364,386,knockout
10503,364,386,3600,4500,67.5,MEDIUM,0,group,87,13,13,53,,,364,386,knockout
10503,386,364,3600,4500,67.5,MEDIUM,0,group,58,12,12,39,,,364,386,knockout
10503,386,364,4500,5400,82.5,HIGH,0,group,46,10,11,35,,,364,386,knockout
10503,364,386,4500,5400,82.5,HIGH,0,group,49,10,10,32,,,364,386,knockout
10503,364,386,5400,6300,97.5,HIGH,-1,group,25,10,6,20,,,364,386,knockout
10503,386,364,5400,6300,97.5,HIGH,-1,group,17,8,9,16,,,364,386,knockout
10504,363,376,0,900,7.5,LOW,-2,group,100,11,11,56,,,363,376,knockout
10504,376,363,0,900,7.5,LOW,0,group,35,10,11,27,,,363,376,knockout
10504,363,376,900,1800,22.5,LOW,0,group,63,11,10,36,,,363,376,knockout
10504,376,363,900,1800,22.5,LOW,0,group,102,11,11,45,,,363,376,knockout
10504,363,376,1800,2700,37.5,MEDIUM,0,group,70,11,11,39,,,363,376,knockout
10504,376,363,1800,2700,37.5,LOW,1,group,51,10,11,34,,,363,376,knockout
10504,376,363,2700,3600,52.5,LOW,1,group,67,11,11,42,,,363,376,knockout
10504,363,376,2700,3600,52.5,LOW,2,group,81,11,11,46,,,363,376,knockout
10504,376,363,3600,4500,67.5,MEDIUM,0,group,60,13,13,48,,,363,376,knockout
10504,363,376,3600,4500,67.5,MEDIUM,0,group,79,12,12,46,,,363,376,knockout
10504,376,363,4500,5400,82.5,HIGH,0,group,59,12,12,39,,,363,376,knockout
10504,363,376,4500,5400,82.5,HIGH,0,group,92,11,11,48,,,363,376,knockout
10504,363,376,5400,6300,97.5,HIGH,0,group,15,7,7,13,,,363,376,knockout
10504,376,363,5400,6300,97.5,HIGH,-1,group,21,8,7,17,,,363,376,knockout
10505,372,50,0,900,7.5,LOW,-1,group,37,10,11,27,,,50,372,knockout
10505,50,372,0,900,7.5,LOW,0,group,100,11,11,49,,,50,372,knockout
10505,372,50,900,1800,22.5,LOW,0,group,36,11,11,30,,,50,372,knockout
10505,50,372,900,1800,22.5,LOW,0,group,111,11,11,49,,,50,372,knockout
10505,372,50,1800,2700,37.5,MEDIUM,0,group,45,11,11,33,,,50,372,knockout
10505,50,372,1800,2700,37.5,MEDIUM,0,group,54,11,11,42,,,50,372,knockout
10505,50,372,2700,3600,52.5,LOW,1,group,112,11,11,56,,,50,372,knockout
10505,372,50,2700,3600,52.5,LOW,1,group,61,13,12,45,,,50,372,knockout
10505,372,50,3600,4500,67.5,MEDIUM,0,group,46,12,12,35,,,50,372,knockout
10505,50,372,3600,4500,67.5,MEDIUM,0,group,77,12,13,43,,,50,372,knockout
10505,50,372,4500,5400,82.5,HIGH,0,group,68,12,12,46,,,50,372,knockout
10505,372,50,4500,5400,82.5,HIGH,0,group,72,11,12,48,,,50,372,knockout
10505,50,372,5400,6300,97.5,HIGH,0,group,4,4,3,4,,,50,372,knockout
10505,372,50,5400,6300,97.5,HIGH,-1,group,16,9,7,15,,,50,372,knockout
10507,377,361,0,900,7.5,LOW,-2,group,45,11,11,41,,,361,377,knockout
10507,361,377,0,900,7.5,LOW,0,group,75,11,11,47,,,361,377,knockout
10507,377,361,900,1800,22.5,LOW,0,group,66,11,10,47,,,361,377,knockout
10507,361,377,900,1800,22.5,LOW,0,group,87,11,11,46,,,361,377,knockout
10507,377,361,1800,2700,37.5,MEDIUM,0,group,89,11,10,47,,,361,377,knockout
10507,361,377,1800,2700,37.5,MEDIUM,0,group,106,11,11,53,,,361,377,knockout
10507,361,377,2700,3600,52.5,LOW,1,group,120,11,11,57,,,361,377,knockout
10507,377,361,2700,3600,52.5,LOW,2,group,106,13,13,65,,,361,377,knockout
10507,361,377,3600,4500,67.5,MEDIUM,-1,group,73,14,14,43,,,361,377,knockout
10507,377,361,3600,4500,67.5,MEDIUM,-1,group,75,12,11,52,,,361,377,knockout
10507,361,377,4500,5400,82.5,HIGH,0,group,81,12,11,50,,,361,377,knockout
10507,377,361,4500,5400,82.5,HIGH,1,group,72,9,11,40,,,361,377,knockout
10507,377,361,5400,6300,97.5,HIGH,1,group,30,10,9,26,,,361,377,knockout
10507,361,377,5400,6300,97.5,LOW,2,group,16,8,8,14,,,361,377,knockout
10509,370,365,0,900,7.5,LOW,3,group,78,11,11,44,,,365,370,knockout
10509,365,370,0,900,7.5,LOW,1,group,91,10,11,53,,,365,370,knockout
10509,365,370,900,1800,22.5,LOW,1,group,57,10,11,43,,,365,370,knockout
10509,370,365,900,1800,22.5,LOW,0,group,44,11,11,37,,,365,370,knockout
10509,365,370,1800,2700,37.5,MEDIUM,-1,group,62,11,11,43,,,365,370,knockout
10509,370,365,1800,2700,37.5,MEDIUM,-1,group,68,11,11,42,,,365,370,knockout
10509,365,370,2700,3600,52.5,MEDIUM,-2,group,57,11,11,41,,,365,370,knockout
10509,370,365,2700,3600,52.5,MEDIUM,-3,group,79,13,14,49,,,365,370,knockout
10509,370,365,3600,4500,67.5,MEDIUM,0,group,67,11,11,39,,,365,370,knockout
10509,365,370,3600,4500,67.5,MEDIUM,0,group,40,11,11,31,,,365,370,knockout
10509,365,370,4500,5400,82.5,HIGH,0,group,64,11,13,51,,,365,370,knockout
10509,370,365,4500,5400,82.5,HIGH,0,group,90,12,12,52,,,365,370,knockout
10509,365,370,5400,6300,97.5,HIGH,1,group,22,9,10,18,,,365,370,knockout
10509,370,365,5400,6300,97.5,HIGH,0,group,9,8,7,9,,,365,370,knockout
10512,365,374,0,900,7.5,LOW,0,group,124,10,11,47,,,374,365,knockout
10512,374,365,0,900,7.5,LOW,0,group,28,11,11,20,,,374,365,knockout
10512,365,374,900,1800,22.5,LOW,0,group,83,11,11,50,,,374,365,knockout
10512,374,365,900,1800,22.5,LOW,0,group,51,10,11,39,,,374,365,knockout
10512,365,374,1800,2700,37.5,MEDIUM,0,group,72,10,10,45,,,374,365,knockout
10512,374,365,1800,2700,37.5,MEDIUM,-1,group,54,11,11,38,,,374,365,knockout
10512,365,374,2700,3600,52.5,MEDIUM,0,group,101,12,11,56,,,374,365,knockout
10512,374,365,2700,3600,52.5,MEDIUM,0,group,14,8,8,13,,,374,365,knockout
10512,365,374,3600,4500,67.5,MEDIUM,0,group,97,11,11,52,,,374,365,knockout
10512,374,365,3600,4500,67.5,MEDIUM,0,group,15,10,10,14,,,374,365,knockout
10512,365,374,4500,5400,82.5,HIGH,-1,group,96,12,11,47,,,374,365,knockout
10512,374,365,4500,5400,82.5,LOW,2,group,13,10,6,13,,,374,365,knockout
10512,365,374,5400,6300,97.5,HIGH,0,group,32,6,8,18,,,374,365,knockout
10512,374,365,5400,6300,97.5,HIGH,0,group,5,3,3,4,,,374,365,knockout
10513,363,50,0,900,7.5,LOW,0,group,73,11,10,38,,,50,363,knockout
10513,50,363,0,900,7.5,LOW,0,group,75,11,10,39,,,50,363,knockout
10513,50,363,900,1800,22.5,LOW,0,group,101,11,10,46,,,50,363,knockout
10513,363,50,900,1800,22.5,LOW,1,group,34,10,10,30,,,50,363,knockout
10513,50,363,1800,2700,37.5,MEDIUM,-2,group,85,10,10,46,,,50,363,knockout
10513,363,50,1800,2700,37.5,MEDIUM,0,group,74,11,11,45,,,50,363,knockout
10513,50,363,2700,3600,52.5,MEDIUM,0,group,95,11,11,52,,,50,363,knockout
10513,363,50,2700,3600,52.5,MEDIUM,0,group,63,11,11,46,,,50,363,knockout
10513,363,50,3600,4500,67.5,MEDIUM,0,group,47,11,11,37,,,50,363,knockout
10513,50,363,3600,4500,67.5,MEDIUM,0,group,50,11,11,36,,,50,363,knockout
10513,50,363,4500,5400,82.5,HIGH,-2,group,25,10,10,20,,,50,363,knockout
10513,363,50,4500,5400,82.5,HIGH,-2,group,20,10,7,17,,,50,363,knockout
10513,363,50,5400,6300,97.5,HIGH,0,group,11,6,8,10,,,50,363,knockout
10513,50,363,5400,6300,97.5,HIGH,-1,group,26,10,9,24,,,50,363,knockout
10514,371,364,0,900,7.5,LOW,-1,group,123,11,11,52,,,364,371,knockout
10514,364,371,0,900,7.5,LOW,0,group,66,11,11,42,,,364,371,knockout
10514,371,364,900,1800,22.5,LOW,0,group,71,11,11,42,,,364,371,knockout
10514,364,371,900,1800,22.5,LOW,2,group,83,11,10,48,,,364,371,knockout
10514,371,364,1800,2700,37.5,LOW,2,group,82,11,11,51,,,364,371,knockout
10514,364,371,1800,2700,37.5,MEDIUM,0,group,23,10,8,15,,,364,371,knockout
10514,364,371,2700,3600,52.5,LOW,1,group,68,11,11,42,,,364,371,knockout
10514,371,364,2700,3600,52.5,LOW,1,group,118,14,13,62,,,364,371,knockout
10514,371,364,3600,4500,67.5,MEDIUM,0,group,57,12,12,36,,,364,371,knockout
10514,364,371,3600,4500,67.5,MEDIUM,0,group,33,11,11,29,,,364,371,knockout
10514,364,371,4500,5400,82.5,HIGH,0,group,75,13,13,54,,,364,371,knockout
10514,371,364,4500,5400,82.5,HIGH,0,group,66,11,12,47,,,364,371,knockout
10514,364,371,5400,6300,97.5,HIGH,0,group,6,4,4,6,,,364,371,knockout
10514,371,364,5400,6300,97.5,HIGH,1,group,32,11,11,28,,,364,371,knockout
10515,374,363,0,900,7.5,LOW,1,group,95,11,11,55,,,363,374,knockout
10515,363,374,0,900,7.5,LOW,0,group,59,10,10,42,,,363,374,knockout
10515,363,374,900,1800,22.5,LOW,0,group,64,10,11,40,,,363,374,knockout
10515,374,363,900,1800,22.5,LOW,0,group,76,11,11,44,,,363,374,knockout
10515,374,363,1800,2700,37.5,MEDIUM,0,group,57,10,10,35,,,363,374,knockout
10515,363,374,1800,2700,37.5,MEDIUM,0,group,59,10,11,37,,,363,374,knockout
10515,374,363,2700,3600,52.5,MEDIUM,-1,group,112,11,10,49,,,363,374,knockout
10515,363,374,2700,3600,52.5,MEDIUM,-1,group,40,10,9,27,,,363,374,knockout
10515,374,363,3600,4500,67.5,MEDIUM,0,group,84,9,10,42,,,363,374,knockout
10515,363,374,3600,4500,67.5,MEDIUM,0,group,40,9,11,23,,,363,374,knockout
10515,374,363,4500,5400,82.5,HIGH,0,group,62,11,10,35,,,363,374,knockout
10515,363,374,4500,5400,82.5,HIGH,0,group,52,12,12,42,,,363,374,knockout
10515,374,363,5400,6300,97.5,HIGH,1,group,30,10,11,27,,,363,374,knockout
10515,363,374,5400,6300,97.5,HIGH,1,group,6,4,5,6,,,363,374,knockout
10516,371,374,0,900,7.5,LOW,2,group,72,11,11,47,,,371,374,knockout
10516,374,371,0,900,7.5,LOW,0,group,71,11,11,39,,,371,374,knockout
10516,371,374,900,1800,22.5,LOW,0,group,86,11,10,39,,,371,374,knockout
10516,374,371,900,1800,22.5,LOW,0,group,61,10,11,36,,,371,374,knockout
10516,374,371,1800,2700,37.5,MEDIUM,0,group,35,10,8,25,,,371,374,knockout
10516,371,374,1800,2700,37.5,MEDIUM,-1,group,94,11,11,43,,,371,374,knockout
10516,371,374,2700,3600,52.5,MEDIUM,-1,group,80,11,11,49,,,371,374,knockout
10516,374,371,2700,3600,52.5,MEDIUM,-2,group,80,12,12,48,,,371,374,knockout
10516,371,374,3600,4500,67.5,MEDIUM,0,group,52,12,12,37,,,371,374,knockout
10516,374,371,3600,4500,67.5,MEDIUM,0,group,74,14,15,49,,,371,374,knockout
10516,371,374,4500,5400,82.5,HIGH,0,group,45,11,11,33,,,371,374,knockout
10516,374,371,4500,5400,82.5,HIGH,1,group,75,10,10,47,,,371,374,knockout
10516,374,371,5400,6300,97.5,HIGH,0,group,23,8,9,16,,,371,374,knockout
10516,371,374,5400,6300,97.5,HIGH,1,group,5,3,5,5,,,371,374,knockout
3834,367,363,0,900,7.5,LOW,1,group,91,11,11,52,,,363,367,knockout
3834,363,367,0,900,7.5,LOW,0,group,110,10,10,52,,,363,367,knockout
3834,367,363,900,1800,22.5,LOW,0,group,90,11,11,45,,,363,367,knockout
3834,363,367,900,1800,22.5,LOW,0,group,51,11,11,37,,,363,367,knockout
3834,367,363,1800,2700,37.5,MEDIUM,-1,group,59,11,10,31,,,363,367,knockout
3834,363,367,1800,2700,37.5,MEDIUM,0,group,58,11,10,37,,,363,367,knockout
3834,367,363,2700,3600,52.5,MEDIUM,-1,group,63,11,12,42,,,363,367,knockout
3834,363,367,2700,3600,52.5,MEDIUM,-1,group,97,11,11,50,,,363,367,knockout
3834,363,367,3600,4500,67.5,MEDIUM,0,group,51,12,12,35,,,363,367,knockout
3834,367,363,3600,4500,67.5,MEDIUM,0,group,71,11,11,40,,,363,367,knockout
3834,363,367,4500,5400,82.5,HIGH,-1,group,64,11,11,46,,,363,367,knockout
3834,367,363,4500,5400,82.5,HIGH,-2,group,55,12,11,39,,,363,367,knockout
3834,363,367,5400,6300,97.5,HIGH,-2,group,26,9,11,19,,,363,367,knockout
3834,367,363,5400,6300,97.5,HIGH,-2,group,42,8,10,26,,,363,367,knockout
3835,58,364,0,900,7.5,LOW,-2,group,30,10,11,21,,,364,58,knockout
3835,364,58,0,900,7.5,LOW,0,group,108,10,11,50,,,364,58,knockout
3835,58,364,900,1800,22.5,LOW,0,group,48,11,11,31,,,364,58,knockout
3835,364,58,900,1800,22.5,LOW,1,group,72,10,11,43,,,364,58,knockout
3835,58,364,1800,2700,37.5,LOW,2,group,17,9,10,15,,,364,58,knockout
3835,364,58,1800,2700,37.5,LOW,2,group,53,10,10,37,,,364,58,knockout
3835,364,58,2700,3600,52.5,LOW,2,group,145,12,12,71,,,364,58,knockout
3835,58,364,2700,3600,52.5,LOW,2,group,50,12,11,35,,,364,58,knockout
3835,364,58,3600,4500,67.5,MEDIUM,0,group,57,14,14,44,,,364,58,knockout
3835,58,364,3600,4500,67.5,MEDIUM,0,group,49,13,12,31,,,364,58,knockout
3835,58,364,4500,5400,82.5,HIGH,0,group,66,12,13,48,,,364,58,knockout
3835,364,58,4500,5400,82.5,LOW,2,group,31,9,10,23,,,364,58,knockout
3835,364,58,5400,6300,97.5,LOW,2,group,9,6,7,9,,,364,58,knockout
3835,58,364,5400,6300,97.5,LOW,3,group,46,9,10,28,,,364,58,knockout
3836,385,57,0,900,7.5,LOW,3,group,56,11,11,35,,,57,385,knockout
3836,57,385,0,900,7.5,LOW,0,group,78,11,10,44,,,57,385,knockout
3836,57,385,900,1800,22.5,LOW,0,group,66,8,10,32,,,57,385,knockout
3836,385,57,900,1800,22.5,LOW,0,group,129,10,11,52,,,57,385,knockout
3836,385,57,1800,2700,37.5,MEDIUM,-2,group,103,11,11,52,,,57,385,knockout
3836,57,385,1800,2700,37.5,MEDIUM,-2,group,70,11,11,40,,,57,385,knockout
3836,57,385,2700,3600,52.5,MEDIUM,-3,group,106,9,12,44,,,57,385,knockout
3836,385,57,2700,3600,52.5,MEDIUM,-3,group,30,10,11,26,,,57,385,knockout
3836,57,385,3600,4500,67.5,MEDIUM,0,group,100,12,12,46,,,57,385,knockout
3836,385,57,3600,4500,67.5,MEDIUM,0,group,17,7,7,15,,,57,385,knockout
3836,57,385,4500,5400,82.5,HIGH,0,group,90,12,12,44,,,57,385,knockout
3836,385,57,4500,5400,82.5,HIGH,1,group,34,10,10,29,,,57,385,knockout
3836,57,385,5400,6300,97.5,HIGH,1,group,19,8,10,15,,,57,385,knockout
3836,385,57,5400,6300,97.5,HIGH,1,group,6,5,4,5,,,57,385,knockout
3837,362,374,0,900,7.5,LOW,1,group,107,11,11,49,,,362,374,knockout
3837,374,362,0,900,7.5,LOW,0,group,28,9,8,19,,,362,374,knockout
3837,362,374,900,1800,22.5,LOW,0,group,91,10,11,45,,,362,374,knockout
3837,374,362,900,1800,22.5,LOW,0,group,56,11,11,38,,,362,374,knockout
3837,362,374,1800,2700,37.5,MEDIUM,-1,group,119,11,11,53,,,362,374,knockout
3837,374,362,1800,2700,37.5,MEDIUM,-1,group,43,11,10,34,,,362,374,knockout
3837,374,362,2700,3600,52.5,MEDIUM,-1,group,75,11,11,45,,,362,374,knockout
3837,362,374,2700,3600,52.5,MEDIUM,-1,group,94,11,11,51,,,362,374,knockout
3837,362,374,3600,4500,67.5,MEDIUM,0,group,87,12,12,51,,,362,374,knockout
3837,374,362,3600,4500,67.5,MEDIUM,0,group,50,13,12,41,,,362,374,knockout
3837,362,374,4500,5400,82.5,HIGH,0,group,94,11,12,56,,,362,374,knockout
3837,374,362,4500,5400,82.5,HIGH,0,group,26,10,9,23,,,362,374,knockout
3837,374,362,5400,6300,97.5,HIGH,-1,group,6,5,5,6,,,362,374,knockout
3837,362,374,5400,6300,97.5,HIGH,-1,group,15,6,5,12,,,362,374,knockout
3838,371,380,0,900,7.5,LOW,-1,group,78,11,11,48,,,371,380,knockout
3838,380,371,0,900,7.5,LOW,0,group,61,11,11,46,,,371,380,knockout
3838,371,380,900,1800,22.5,LOW,0,group,90,11,10,46,,,371,380,knockout
3838,380,371,900,1800,22.5,LOW,0,group,79,11,11,49,,,371,380,knockout
3838,380,371,1800,2700,37.5,MEDIUM,0,group,33,9,10,27,,,371,380,knockout
3838,371,380,1800,2700,37.5,LOW,1,group,66,11,11,47,,,371,380,knockout
3838,371,380,2700,3600,52.5,LOW,1,group,87,11,11,49,,,371,380,knockout
3838,380,371,2700,3600,52.5,LOW,1,group,106,12,13,56,,,371,380,knockout
3838,371,380,3600,4500,67.5,MEDIUM,0,group,34,11,12,30,,,371,380,knockout
3838,380,371,3600,4500,67.5,MEDIUM,0,group,63,12,13,41,,,371,380,knockout
3838,371,380,4500,5400,82.5,HIGH,0,group,34,12,12,30,,,371,380,knockout
3838,380,371,4500,5400,82.5,HIGH,0,group,71,10,10,46,,,371,380,knockout
3838,380,371,5400,6300,97.5,HIGH,-1,group,25,10,10,24,,,371,380,knockout
3838,371,380,5400,6300,97.5,HIGH,-1,group,8,6,5,7,,,371,380,knockout
3839,52,368,0,900,7.5,LOW,-1,group,150,11,11,65,,,52,368,knockout
3839,368,52,0,900,7.5,LOW,0,group,43,11,11,32,,,52,368,knockout
3839,368,52,900,1800,22.5,LOW,0,group,70,11,11,41,,,52,368,knockout
3839,52,368,900,1800,22.5,LOW,0,group,75,10,10,39,,,52,368,knockout
3839,52,368,1800,2700,37.5,MEDIUM,0,group,85,11,11,51,,,52,368,knockout
3839,368,52,1800,2700,37.5,LOW,1,group,33,11,11,27,,,52,368,knockout
3839,52,368,2700,3600,52.5,LOW,1,group,90,11,12,46,,,52,368,knockout
3839,368,52,2700,3600,52.5,LOW,1,group,35,11,11,30,,,52,368,knockout
3839,52,368,3600,4500,67.5,MEDIUM,0,group,65,13,13,41,,,52,368,knockout
3839,368,52,3600,4500,67.5,MEDIUM,0,group,57,14,14,42,,,52,368,knockout
3839,52,368,4500,5400,82.5,HIGH,0,group,81,12,12,51,,,52,368,knockout
3839,368,52,4500,5400,82.5,HIGH,1,group,35,11,11,27,,,52,368,knockout
3839,52,368,5400,6300,97.5,LOW,2,group,24,8,9,18,,,52,368,knockout
3839,368,52,5400,6300,97.5,LOW,2,group,18,10,9,17,,,52,368,knockout
3840,375,379,0,900,7.5,LOW,2,group,70,11,11,45,,,379,375,knockout
3840,379,375,0,900,7.5,LOW,0,group,33,11,11,29,,,379,375,knockout
3840,379,375,900,1800,22.5,LOW,0,group,29,10,9,22,,,379,375,knockout
3840,375,379,900,1800,22.5,LOW,0,group,44,11,11,29,,,379,375,knockout
3840,379,375,1800,2700,37.5,MEDIUM,-1,group,59,11,11,43,,,379,375,knockout
3840,375,379,1800,2700,37.5,MEDIUM,-2,group,77,11,10,48,,,379,375,knockout
3840,379,375,2700,3600,52.5,MEDIUM,-2,group,52,11,12,40,,,379,375,knockout
3840,375,379,2700,3600,52.5,MEDIUM,-2,group,65,12,11,43,,,379,375,knockout
3840,379,375,3600,4500,67.5,MEDIUM,0,group,50,12,13,39,,,379,375,knockout
3840,375,379,3600,4500,67.5,MEDIUM,0,group,67,11,11,43,,,379,375,knockout
3840,375,379,4500,5400,82.5,HIGH,0,group,89,14,14,57,,,379,375,knockout
3840,379,375,4500,5400,82.5,LOW,2,group,42,12,11,34,,,379,375,knockout
3840,375,379,5400,6300,97.5,LOW,2,group,20,11,10,18,,,379,375,knockout
3840,379,375,5400,6300,97.5,LOW,2,group,9,6,5,8,,,379,375,knockout
3841,377,383,0,900,7.5,LOW,1,group,78,11,11,52,,,377,383,knockout
3841,383,377,0,900,7.5,LOW,0,group,43,10,10,32,,,377,383,knockout
3841,383,377,900,1800,22.5,LOW,0,group,25,10,11,22,,,377,383,knockout
3841,377,383,900,1800,22.5,LOW,0,group,66,10,11,48,,,377,383,knockout
3841,383,377,1800,2700,37.5,MEDIUM,-2,group,90,11,11,48,,,377,383,knockout
3841,377,383,1800,2700,37.5,MEDIUM,-2,group,93,11,10,48,,,377,383,knockout
3841,383,377,2700,3600,52.5,MEDIUM,-2,group,43,11,11,34,,,377,383,knockout
3841,377,383,2700,3600,52.5,MEDIUM,-1,group,96,11,11,50,,,377,383,knockout
3841,377,383,3600,4500,67.5,MEDIUM,0,group,37,10,10,22,,,377,383,knockout
3841,383,377,3600,4500,67.5,MEDIUM,0,group,40,9,9,28,,,377,383,knockout
3841,377,383,4500,5400,82.5,HIGH,0,group,53,11,12,37,,,377,383,knockout
3841,383,377,4500,5400,82.5,HIGH,0,group,26,10,10,23,,,377,383,knockout
3841,377,383,5400,6300,97.5,HIGH,0,group,62,10,10,35,,,377,383,knockout
3841,383,377,5400,6300,97.5,HIGH,0,group,5,4,4,4,,,377,383,knockout
3842,370,361,0,900,7.5,LOW,0,group,84,10,11,45,,,361,370,knockout
3842,361,370,0,900,7.5,LOW,0,group,71,10,11,40,,,361,370,knockout
3842,370,361,900,1800,22.5,LOW,0,group,81,11,11,43,,,361,370,knockout
3842,361,370,900,1800,22.5,LOW,0,group,91,11,11,43,,,361,370,knockout
3842,361,370,1800,2700,37.5,MEDIUM,0,group,120,11,11,47,,,361,370,knockout
3842,370,361,1800,2700,37.5,MEDIUM,0,group,65,10,11,43,,,361,370,knockout
3842,370,361,2700,3600,52.5,MEDIUM,0,group,76,12,13,42,,,361,370,knockout
3842,361,370,2700,3600,52.5,MEDIUM,0,group,69,11,12,39,,,361,370,knockout
3842,370,361,3600,4500,67.5,MEDIUM,1,group,60,11,11,38,,,361,370,knockout
3842,361,370,3600,4500,67.5,MEDIUM,1,group,66,12,11,39,,,361,370,knockout
3842,370,361,4500,5400,82.5,LOW,2,group,38,12,12,29,,,361,370,knockout
3842,361,370,4500,5400,82.5,HIGH,1,group,60,13,12,41,,,361,370,knockout
3842,361,370,5400,6300,97.5,HIGH,1,group,31,11,11,30,,,361,370,knockout
3842,370,361,5400,6300,97.5,HIGH,1,group,18,8,7,15,,,361,370,knockout
3843,369,365,0,900,7.5,LOW,1,group,23,11,11,21,,,365,369,knockout
3843,365,369,0,900,7.5,LOW,-1,group,116,11,11,61,,,365,369,knockout
3843,365,369,900,1800,22.5,LOW,-1,group,118,11,11,62,,,365,369,knockout
3843,369,365,900,1800,22.5,LOW,-2,group,31,9,11,28,,,365,369,knockout
3843,369,365,1800,2700,37.5,MEDIUM,-1,group,44,11,10,34,,,365,369,knockout
3843,365,369,1800,2700,37.5,MEDIUM,-1,group,58,12,12,47,,,365,369,knockout
3843,365,369,2700,3600,52.5,MEDIUM,-1,group,108,11,11,60,,,365,369,knockout
3843,369,365,2700,3600,52.5,MEDIUM,-1,group,39,11,11,31,,,365,369,knockout
3843,369,365,3600,4500,67.5,MEDIUM,0,group,88,12,13,54,,,365,369,knockout
3843,365,369,3600,4500,67.5,MEDIUM,1,group,55,12,12,40,,,365,369,knockout
3843,369,365,4500,5400,82.5,HIGH,1,group,73,12,11,45,,,365,369,knockout
3843,365,369,4500,5400,82.5,HIGH,-1,group,50,13,14,36,,,365,369,knockout
3843,369,365,5400,6300,97.5,HIGH,-1,group,20,9,8,15,,,365,369,knockout
3843,365,369,5400,6300,97.5,HIGH,-1,group,33,10,11,26,,,365,369,knockout
3844,381,372,0,900,7.5,LOW,-1,group,48,9,9,26,,,381,372,knockout
3844,372,381,0,900,7.5,LOW,0,group,53,11,11,35,,,381,372,knockout
3844,372,381,900,1800,22.5,LOW,-1,group,36,10,11,29,,,381,372,knockout
3844,381,372,900,1800,22.5,LOW,-1,group,46,9,10,24,,,381,372,knockout
3844,372,381,1800,2700,37.5,LOW,1,group,31,10,11,23,,,381,372,knockout
3844,381,372,1800,2700,37.5,LOW,1,group,46,10,11,29,,,381,372,knockout
3844,381,372,2700,3600,52.5,LOW,1,group,104,12,12,56,,,381,372,knockout
3844,372,381,2700,3600,52.5,LOW,1,group,31,10,10,25,,,381,372,knockout
3844,381,372,3600,4500,67.5,MEDIUM,0,group,32,11,11,26,,,381,372,knockout
3844,372,381,3600,4500,67.5,MEDIUM,1,group,14,7,8,14,,,381,372,knockout
3844,381,372,4500,5400,82.5,HIGH,1,group,61,12,12,43,,,381,372,knockout
3844,372,381,4500,5400,82.5,HIGH,1,group,40,11,11,33,,,381,372,knockout
3844,381,372,5400,6300,97.5,HIGH,0,group,17,7,8,14,,,381,372,knockout
3844,372,381,5400,6300,97.5,HIGH,0,group,2,2,2,2,,,381,372,knockout
3845,366,360,0,900,7.5,LOW,2,group,116,11,11,61,,,366,360,knockout
3845,360,366,0,900,7.5,LOW,0,group,26,10,9,21,,,366,360,knockout
3845,366,360,900,1800,22.5,LOW,-1,group,108,11,10,57,,,366,360,knockout
3845,360,366,900,1800,22.5,LOW,-1,group,37,10,11,29,,,366,360,knockout
3845,366,360,1800,2700,37.5,MEDIUM,-1,group,112,11,11,59,,,366,360,knockout
3845,360,366,1800,2700,37.5,MEDIUM,0,group,82,11,11,50,,,366,360,knockout
3845,366,360,2700,3600,52.5,MEDIUM,0,group,145,11,11,63,,,366,360,knockout
3845,360,366,2700,3600,52.5,MEDIUM,-2,group,67,11,11,43,,,366,360,knockout
3845,360,366,3600,4500,67.5,MEDIUM,0,group,67,13,14,48,,,366,360,knockout
3845,366,360,3600,4500,67.5,MEDIUM,0,group,66,13,12,50,,,366,360,knockout
3845,360,366,4500,5400,82.5,LOW,2,group,87,12,13,52,,,366,360,knockout
3845,366,360,4500,5400,82.5,LOW,2,group,129,13,14,62,,,366,360,knockout
3845,366,360,5400,6300,97.5,LOW,2,group,56,10,10,35,,,366,360,knockout
3845,360,366,5400,6300,97.5,LOW,2,group,14,8,9,13,,,366,360,knockout
3846,384,50,0,900,7.5,LOW,2,group,36,10,10,25,,,384,50,knockout
3846,50,384,0,900,7.5,LOW,0,group,136,11,11,54,,,384,50,knockout
3846,50,384,900,1800,22.5,LOW,0,group,89,11,11,40,,,384,50,knockout
3846,384,50,900,1800,22.5,LOW,-2,group,19,8,8,16,,,384,50,knockout
